time,coin,dir,px,sz,ntl,fee,closedPnl
2025/11/15 02:15:04,DOGE,Close Short,0.16315,1,0.16315,0.00007,0.00022999999999999998
2025/11/15 02:57:05,XRP,Open Short,2.2885,102,233.427,0.10084,-0.10084
2025/11/15 03:27:02,ETH,Close Short,3209.6,0.3657,1173.75072,0.507059,9.765957
2025/11/15 03:27:05,BNB,Open Short,931.09,0.469,436.68120999999996,0.188645,-0.188645
2025/11/15 03:30:07,XRP,Close Short,2.3119,102,235.81380000000001,0.101871,-2.488671
2025/11/15 03:45:06,ETH,Open Short,3188.4,0.3184,1015.1865600000001,0.43856,-0.43856
2025/11/15 03:59:57,ETH,Close Short,3208.5,0.3184,1021.5864,0.441325,-6.841165
2025/11/15 04:51:06,ETH,Open Short,3130.5,0.3131,980.15955,0.423428,-0.423428
2025/11/15 05:06:04,ETH,Close Short,3150.7906739061,0.3131,986.5125599999999,0.426173,-6.779183000000001
2025/11/15 05:06:06,BNB,Close Short,924.63,0.469,433.65146999999996,0.187337,2.842403
2025/11/15 05:09:01,ETH,Open Long,3164.2,0.0705,223.07609999999997,0.096368,-0.096368
2025/11/15 05:45:02,ETH,Close Long,3170,0.0705,223.48499999999999,0.096545,0.312355
2025/11/15 06:15:05,ETH,Open Short,3145.9,0.4432,1394.26288,0.602321,-0.602321
2025/11/15 06:36:00,ETH,Close Short,3174.2572202166,0.4432,1406.8307999999972,0.60775,-13.17567
2025/11/15 06:42:03,ETH,Open Short,3170.1,0.1256,398.16455999999994,0.172007,-0.172007
2025/11/15 07:38:58,ETH,Close Short,3121.4,0.1256,392.04783999999995,0.169364,5.947356
2025/11/15 07:42:05,ETH,Open Short,3119.5380239521,0.4342,1354.5034100000018,0.585143,-0.585143
2025/11/15 07:46:05,ETH,Close Short,3128.1,0.4342,1358.22102,0.586751,-4.307845
2025/11/15 08:00:09,BNB,Open Short,915.05,0.436,398.9618,0.172351,-0.172351
2025/11/15 08:23:58,BNB,Close Short,925.44,0.436,403.49184,0.174308,-4.7043479999999995
2025/11/15 08:30:05,ETH,Open Long,3145.5,0.4149,1305.0679499999999,0.563789,-0.563789
2025/11/15 08:33:02,ETH,Close Long,3133.7384671005,0.4149,1300.1880899999976,0.561679,-5.438826
2025/11/15 08:39:02,ETH,Open Short,3128.1,0.4079,1275.95199,0.551211,-0.551211
2025/11/15 08:59:55,ETH,Close Short,3141.8,0.4079,1281.54022,0.553625,-6.1418550000000005
2025/11/15 09:02:58,ETH,Open Short,3132.3,0.3966,1242.2701800000002,0.53666,-0.53666
2025/11/15 09:15:42,ETH,Close Short,3151.2,0.3966,1249.76592,0.539898,-8.035637999999999
2025/11/15 09:24:00,ETH,Open Short,3147.2,0.381,1199.0832,0.518003,-0.518003
2025/11/15 09:56:57,ETH,Close Short,3172,0.381,1208.532,0.522085,-9.970885
2025/11/15 10:03:00,ETH,Open Short,3168.2,0.3621,1147.2052199999998,0.495592,-0.495592
2025/11/15 12:05:59,ETH,Close Short,3179.3,0.3621,1151.22453,0.497328,-4.516638
2025/11/15 12:09:01,HYPE,Open Short,38.533,7.79,300.17207,0.129674,-0.129674
2025/11/15 13:00:04,BNB,Open Short,927.77,0.194,179.98738,0.077754,-0.077754
2025/11/15 13:09:01,ETH,Open Short,3170.4,0.2025,642.0060000000001,0.277346,-0.277346
2025/11/15 13:27:02,HYPE,Close Short,38.576690629,7.79,300.51241999991,0.12982,-0.470849
2025/11/15 13:51:05,SOL,Open Short,142.89,1.24,177.18359999999998,0.076543,-0.076543
2025/11/15 13:54:01,ETH,Close Short,3182.1,0.2025,644.37525,0.27837,-2.64762
2025/11/15 13:54:03,SOL,Close Short,142.94,1.24,177.2456,0.07657,-0.13857
2025/11/15 13:54:06,BNB,Close Short,931.87,0.194,180.78278,0.078098,-0.873498
2025/11/15 14:00:05,DOGE,Open Short,0.16319,1078,175.91882,0.075996,-0.075996
2025/11/15 14:45:04,ETH,Open Long,3170.3,0.2911,922.8743300000001,0.398681,-0.398681
2025/11/15 15:05:55,ETH,Close Long,3173.9,0.2911,923.9222900000001,0.399134,0.648826
2025/11/15 15:12:02,ETH,Open Long,3180.3,0.2906,924.1951800000002,0.399252,-0.399252
2025/11/15 15:35:56,DOGE,Close Short,0.16316,1078,175.88648,0.075982,-0.04364199999999999
2025/11/15 15:38:55,ETH,Close Long,3177.1,0.2906,923.26526,0.39885,-1.32877
2025/11/15 15:45:01,ETH,Open Short,3174.1,0.3437,1090.93817,0.471285,-0.471285
2025/11/15 16:41:57,ETH,Close Short,3161.6,0.3437,1086.64192,0.469429,3.826821
2025/11/15 16:56:58,ETH,Open Short,3141.6155778894,0.0796,250.07259999999624,0.10803,-0.10803
2025/11/15 17:06:00,SOL,Open Short,140.79,1.26,177.3954,0.076634,-0.076634
2025/11/15 17:11:03,ETH,Close Short,3155.3633165829,0.0796,251.16691999999887,0.108503,-1.203267
2025/11/15 18:06:02,BNB,Open Short,932.93,0.353,329.32428999999996,0.142268,-0.142268
2025/11/15 18:24:05,BNB,Close Short,935.41,0.353,330.19973,0.142646,-1.018086
2025/11/15 18:45:03,ETH,Open Short,3168.2,0.2897,917.82754,0.396501,-0.396501
2025/11/15 20:53:58,ETH,Close Short,3163.2,0.2897,916.37904,0.395875,1.052625
2025/11/15 20:54:01,SOL,Close Short,140.7082539683,1.26,177.292400000058,0.07659,0.02640999999999999
2025/11/15 20:57:03,ADA,Open Short,0.50559,494,249.76146,0.107896,-0.107896
2025/11/15 21:30:06,SOL,Open Short,141.76,1.23,174.36479999999997,0.075325,-0.075325
2025/11/15 21:30:11,ETH,Open Short,3178.7,0.2116,672.61292,0.290568,-0.290568
2025/11/15 21:33:03,ADA,Close Short,0.50763,494,250.76922000000002,0.108332,-1.116092
2025/11/16 00:38:59,SOL,Close Short,141.43,1.23,173.9589,0.07515,0.33075
2025/11/16 01:06:05,ETH,Close Short,3192.5,0.2116,675.533,0.29183,-3.21191
2025/11/16 01:24:00,ETH,Open Long,3216.2,0.3347,1076.4621399999999,0.465031,-0.465031
2025/11/16 01:29:57,ETH,Close Long,3200.3,0.3347,1071.14041,0.462732,-5.7844619999999995
2025/11/16 01:36:02,HYPE,Open Long,38.832,6.44,250.07808000000003,0.108033,-0.108033
2025/11/16 01:47:59,HYPE,Close Long,38.762,6.44,249.62728,0.107838,-0.558638
2025/11/16 01:54:04,ETH,Open Short,3215,0.324,1041.66,0.449997,-0.449997
2025/11/16 03:36:02,ETH,Close Short,3198.6,0.324,1036.3464,0.447701,4.865899
2025/11/16 03:42:01,ETH,Open Short,3201.1,0.3324,1064.0456399999998,0.459667,-0.459667
2025/11/16 08:20:01,ETH,Close Short,3150.1,0.3324,1047.09324,0.452344,16.500056
2025/11/16 08:21:03,ETH,Open Short,3151.4,0.3632,1144.5884800000001,0.494461,-0.494461
2025/11/16 08:56:57,ETH,Close Short,3161.1,0.3632,1148.11152,0.495984,-4.019024
2025/11/16 09:03:01,ETH,Open Short,3143.6,0.0796,250.23056,0.108099,-0.108099
2025/11/16 09:36:01,BNB,Open Long,924.53,0.193,178.43429,0.077083,-0.077083
2025/11/16 09:47:59,BNB,Close Long,922.45,0.193,178.03285000000002,0.07691,-0.47835000000000005
2025/11/16 10:24:05,ETH,Close Short,3167.1,0.0796,252.10116,0.108907,-1.9795070000000001
2025/11/16 10:26:59,ETH,Open Long,3167.6,0.35,1108.6599999999999,0.478941,-0.478941
2025/11/16 10:48:02,ETH,Close Long,3198.7,0.35,1119.5449999999998,0.483643,10.401356999999999
2025/11/16 10:50:58,DOGE,Open Short,0.1633,1133,185.0189,0.079928,-0.079928
2025/11/16 10:54:05,ETH,Open Short,3199.2,0.3038,971.91696,0.419868,-0.419868
2025/11/16 12:20:59,DOGE,Close Short,0.16354,1133,185.29082,0.080045,-0.351965
2025/11/16 12:57:02,ETH,Close Short,3194.6,0.3038,970.51948,0.419264,0.978216
2025/11/16 13:03:00,SOL,Open Short,141.5831132075,2.12,300.1561999999,0.129665,-0.129665
2025/11/16 14:12:05,XRP,Open Short,2.2663,82,185.8366,0.080281,-0.080281
2025/11/16 14:57:02,BNB,Open Long,943.01,0.196,184.82996,0.079846,-0.079846
2025/11/16 14:59:57,XRP,Close Short,2.2602,82,185.33640000000003,0.080065,0.420135
2025/11/16 15:08:58,BNB,Close Long,941.89,0.196,184.61044,0.079751,-0.299271
2025/11/16 15:59:56,SOL,Close Short,142.26,2.12,301.5912,0.130287,-1.565315
2025/11/16 16:12:07,ETH,Open Short,3213.2,0.0716,230.06511999999998,0.099388,-0.099388
2025/11/16 17:06:04,SOL,Open Short,141.4,1.3,183.82000000000002,0.079409,-0.079409
2025/11/16 17:50:44,ETH,Close Short,3226.4694134078,0.0716,231.01520999999846,0.099798,-1.049888
2025/11/16 19:48:05,BNB,Open Short,932.8990862944,0.197,183.7811199999968,0.079393,-0.079393
2025/11/16 20:33:04,ETH,Open Short,3165,0.2455,777.0074999999999,0.335667,-0.335667
2025/11/16 21:12:00,BNB,Close Short,932.82,0.197,183.76554000000002,0.079386,-0.06382299999999999
2025/11/16 21:30:15,BNB,Open Short,929.51,0.197,183.11347,0.079105,-0.079105
2025/11/16 22:06:03,SOL,Close Short,139.76,1.3,181.688,0.078489,2.0535110000000003
2025/11/16 22:18:01,XRP,Open Short,2.2113,84,185.7492,0.080243,-0.080243
2025/11/16 22:27:02,BNB,Close Short,931.7,0.197,183.5449,0.079291,-0.510721
2025/11/16 22:42:05,BNB,Open Short,937.54,0.2,187.508,0.081003,-0.081003
2025/11/16 22:45:02,XRP,Close Short,2.2281,84,187.1604,0.080853,-1.492053
2025/11/16 22:45:05,SOL,Open Short,140.67,1.27,178.65089999999998,0.077177,-0.077177
2025/11/16 23:30:00,SOL,Close Short,139.71,1.27,177.4317,0.07665,1.14255
2025/11/16 23:30:06,BNB,Close Short,932.39,0.2,186.478,0.080558,0.949442
2025/11/16 23:33:02,SOL,Open Long,139.44,1.32,184.0608,0.079513,-0.079513
2025/11/16 23:36:04,SOL,Close Long,139.59,1.32,184.2588,0.079599,0.118401
2025/11/16 23:39:04,SOL,Open Long,139.67,1.31,182.96769999999998,0.079042,-0.079042
2025/11/16 23:44:59,SOL,Close Long,139.53,1.31,182.7843,0.078962,-0.262362
2025/11/16 23:53:59,ETH,Close Short,3148.4,0.2455,772.9322,0.333906,3.7413940000000006
2025/11/16 23:56:58,ETH,Open Short,3122.2,0.0801,250.08822,0.108038,-0.108038
2025/11/17 00:45:09,ETH,Close Short,3071.9,0.0801,246.05919000000003,0.106297,3.9227329999999996
2025/11/17 00:48:10,ETH,Open Short,3069.8,0.0882,270.75636000000003,0.116966,-0.116966
2025/11/17 01:36:04,ETH,Close Short,3060.1,0.0882,269.90082,0.116597,0.7389429999999999
2025/11/17 01:39:08,ETH,Open Short,3059.6,0.3892,1190.79632,0.514424,-0.514424
2025/11/17 01:59:25,ETH,Close Short,3083.5,0.3892,1200.0982,0.518442,-9.820322
2025/11/17 02:00:03,ADA,Open Short,0.48061,379,182.15118999999999,0.078689,-0.078689
2025/11/17 02:18:10,ADA,Close Short,0.48863,379,185.19077000000001,0.080002,-3.119582
2025/11/17 02:33:06,ETH,Open Short,3086.2,0.3638,1122.75956,0.485032,-0.485032
2025/11/17 03:20:57,ETH,Close Short,3102.4,0.3638,1128.6531200000002,0.487578,-6.381138
2025/11/17 03:36:00,XRP,Open Short,2.2203,78,173.1834,0.074815,-0.074815
2025/11/17 03:42:02,ETH,Open Short,3096.2264317181,0.2951,913.6964200000111,0.394714,-0.394714
2025/11/17 04:41:57,XRP,Close Short,2.2161,78,172.8558,0.074673,0.252927
2025/11/17 06:06:00,XRP,Open Short,2.1807,79,172.2753,0.074422,-0.074422
2025/11/17 06:29:57,XRP,Close Short,2.1972,79,173.5788,0.074986,-1.378486
2025/11/17 06:56:54,ETH,Close Short,3097.7,0.2951,914.1312699999999,0.394903,-0.831651
2025/11/17 07:02:59,ETH,Open Short,3017.3,0.0568,171.38264,0.074037,-0.074037
2025/11/17 07:14:59,BNB,Open Long,920.8,0.271,249.5368,0.107799,-0.107799
2025/11/17 07:23:56,ETH,Close Short,3081.1,0.0568,175.00648,0.075602,-3.699442
2025/11/17 07:44:56,BNB,Close Long,927.68,0.271,251.40128,0.108605,1.7558749999999999
2025/11/17 08:05:59,DOGE,Open Long,0.1582,1081,171.01420000000002,0.073878,-0.073878
2025/11/17 08:22:09,DOGE,Close Long,0.157,1081,169.717,0.073317,-1.370517
2025/11/17 08:36:08,ETH,Open Short,3123.2,0.3385,1057.2032,0.456711,-0.456711
2025/11/17 09:35:57,ETH,Close Short,3139.4981093058,0.3385,1062.7201100000134,0.459093,-5.976003
2025/11/17 09:48:04,HYPE,Open Short,38.49,4.26,163.9674,0.070833,-0.070833
2025/11/17 09:54:01,ETH,Open Short,3120.7,0.2764,862.5614799999998,0.372626,-0.372626
2025/11/17 10:12:02,ETH,Close Short,3148.9515918958,0.2764,870.3702199999991,0.375999,-8.184739
2025/11/17 11:45:01,HYPE,Close Short,38.578,4.26,164.34228000000002,0.070995,-0.445875
2025/11/17 11:48:04,ETH,Open Short,3173.9,0.3091,981.05249,0.423814,-0.423814
2025/11/17 12:32:59,ETH,Close Short,3187.6,0.3091,985.28716,0.425644,-4.6603140000000005
2025/11/17 13:00:03,BNB,Open Short,932.63,0.164,152.95132,0.066074,-0.066074
2025/11/17 13:18:01,HYPE,Open Short,38.424,5.21,200.18904,0.086481,-0.086481
2025/11/17 13:24:01,SOL,Open Short,139.86,1.09,152.44740000000002,0.065857,-0.065857
2025/11/17 14:18:34,SOL,Close Short,141.52,1.09,154.25680000000003,0.066638,-1.8760379999999999
2025/11/17 15:15:00,HYPE,Close Short,38.574,5.21,200.97054,0.086819,-0.868319
2025/11/17 16:51:08,ETH,Open Short,3191.6,0.247,788.3252,0.340556,-0.340556
2025/11/17 17:03:15,BNB,Close Short,933.81,0.164,153.14484,0.066158,-0.25967799999999996
2025/11/17 17:21:10,DOGE,Open Short,0.16234,905,146.91770000000002,0.063468,-0.063468
2025/11/17 17:30:12,ETH,Close Short,3204.8,0.247,791.5856,0.341964,-3.602364
2025/11/17 17:45:12,DOGE,Close Short,0.16232,905,146.8996,0.06346,-0.04536
2025/11/17 17:48:01,HYPE,Open Long,38.847,5.15,200.06205000000003,0.086426,-0.086426
2025/11/17 17:57:08,ETH,Open Short,3195.8,0.2251,719.37458,0.310769,-0.310769
2025/11/17 18:42:16,HYPE,Close Long,38.755,5.15,199.58825000000002,0.086222,-0.560022
2025/11/17 18:54:05,ETH,Close Short,3200.1,0.2251,720.34251,0.311187,-1.2791169999999998
2025/11/17 19:02:59,ETH,Open Short,3194.9,0.2843,908.31007,0.392389,-0.392389
2025/11/17 19:33:51,ETH,Close Short,3220.2,0.2843,915.5028599999999,0.395497,-7.588286999999999
2025/11/17 19:36:09,ETH,Open Short,3217.2,0.27,868.644,0.375254,-0.375254
2025/11/17 21:21:08,ETH,Close Short,3165.7,0.27,854.739,0.369247,13.535753
2025/11/17 21:24:02,BNB,Open Long,925.22,0.162,149.88564,0.06475,-0.06475
2025/11/17 21:30:23,BNB,Close Long,923.37,0.162,149.58594,0.064621,-0.364321
2025/11/17 21:42:05,HYPE,Open Long,37.762,3.95,149.15990000000002,0.064437,-0.064437
2025/11/17 21:48:02,HYPE,Close Long,37.677,3.95,148.82415,0.064292,-0.400042
2025/11/17 21:51:06,ETH,Open Long,3105.3329166667,0.048,149.0559800000016,0.064391,-0.064391
2025/11/17 22:37:34,ETH,Close Long,3203.9,0.048,153.7872,0.066436,4.664923999999999
2025/11/17 22:42:07,XRP,Open Short,2.2799,88,200.6312,0.086672,-0.086672
2025/11/17 22:57:15,ETH,Open Short,3152.9,0.2387,752.59723,0.325122,-0.325122
2025/11/17 23:06:13,ETH,Close Short,3162.6,0.2387,754.91262,0.326122,-2.6415119999999996
2025/11/17 23:09:19,ETH,Open Short,3131.1,0.2357,738.00027,0.318816,-0.318816
2025/11/18 00:15:52,XRP,Close Short,2.1788,88,191.7344,0.082829,8.813971
2025/11/18 00:18:06,SOL,Open Short,133.89,1.25,167.36249999999998,0.0723,-0.0723
2025/11/18 00:39:06,ETH,Close Short,3101.9,0.2357,731.11783,0.315842,6.566598
2025/11/18 00:57:01,SOL,Close Short,135.9,1.25,169.875,0.073386,-2.5858860000000004
2025/11/18 01:00:09,DOGE,Open Short,0.16074,997,160.25778,0.069231,-0.069231
2025/11/18 01:03:03,SOL,Open Short,135.61,1.18,160.0198,0.069128,-0.069128
2025/11/18 01:18:00,DOGE,Close Short,0.15919,997,158.71243,0.068563,1.476787
2025/11/18 01:18:04,ETH,Open Short,3109.8,0.2723,846.79854,0.365816,-0.365816
2025/11/18 03:32:50,ETH,Close Short,3000.1,0.2723,816.9272299999999,0.352912,29.518398
2025/11/18 03:39:04,SOL,Close Short,130.15,1.18,153.577,0.066345,6.376455
2025/11/18 03:39:07,BNB,Open Short,899.5,0.333,299.5335,0.129398,-0.129398
2025/11/18 03:45:08,ETH,Open Short,2986.6200199203,0.1004,299.8566499999981,0.129536,-0.129536
2025/11/18 04:17:58,ETH,Close Short,2991,0.1004,300.2964,0.129728,-0.56948
2025/11/18 04:27:00,BNB,Close Short,900.21,0.333,299.76993000000004,0.1295,-0.36593
2025/11/18 04:30:04,ETH,Open Short,2991.7,0.3939,1178.4306299999998,0.509082,-0.509082
2025/11/18 04:51:34,ETH,Close Short,3022.4,0.3939,1190.52336,0.514306,-12.607035999999999
2025/11/18 04:57:03,HYPE,Open Long,38.528,6.49,250.04672,0.10802,-0.10802
2025/11/18 05:15:02,HYPE,Close Long,38.646,6.49,250.81254,0.108351,0.657469
2025/11/18 05:24:03,ETH,Open Short,2999.1,0.3719,1115.36529,0.481837,-0.481837
2025/11/18 05:42:02,ETH,Close Short,3008.7,0.3719,1118.93553,0.48338,-4.0536200000000004
2025/11/18 05:45:01,SOL,Open Long,130.34,1.53,199.42020000000002,0.086149,-0.086149
2025/11/18 05:51:02,SOL,Close Long,130.22,1.53,199.2366,0.08607,-0.26967
2025/11/18 06:00:08,ETH,Open Short,3009.7,0.3625,1091.01625,0.471319,-0.471319
2025/11/18 06:44:58,ETH,Close Short,3032,0.3625,1099.1,0.474811,-8.558561000000001
2025/11/18 06:51:00,ETH,Open Short,3024.9,0.0553,167.27697,0.072263,-0.072263
2025/11/18 07:48:08,HYPE,Open Long,38.891,4.3,167.23129999999998,0.072243,-0.072243
2025/11/18 07:57:00,ETH,Close Short,3029.6,0.0553,167.53688,0.072375,-0.33228499999999994
2025/11/18 08:20:57,HYPE,Close Long,39.228,4.3,168.6804,0.072869,1.376231
2025/11/18 08:24:00,BNB,Open Short,910.9,0.346,315.17139999999995,0.136154,-0.136154
2025/11/18 08:45:04,ETH,Open Short,3000.5,0.2447,734.22235,0.317183,-0.317183
2025/11/18 09:09:00,ETH,Close Short,3045.7,0.2447,745.28279,0.321961,-11.382401
2025/11/18 09:24:01,BNB,Close Short,916.65,0.346,317.16089999999997,0.137013,-2.126513
2025/11/18 09:27:03,ETH,Open Short,3026.2,0.3236,979.2783199999999,0.423048,-0.423048
2025/11/18 10:29:59,ETH,Close Short,3038.7441903585,0.3236,983.3376200000106,0.4248,-4.484100000000001
2025/11/18 10:39:03,SOL,Open Long,133.56,1.87,249.7572,0.107895,-0.107895
2025/11/18 11:00:06,SOL,Close Long,132.24,1.87,247.28880000000004,0.106828,-2.575228
2025/11/18 11:06:07,ETH,Open Short,2976.4,0.3167,942.6258799999999,0.407214,-0.407214
2025/11/18 11:39:21,ETH,Close Short,3011.4,0.3167,953.71038,0.412002,-11.496502
2025/11/18 11:42:07,ADA,Open Short,0.46836,426,199.52136,0.086193,-0.086193
2025/11/18 12:15:05,ETH,Open Short,2999.9,0.2274,682.17726,0.2947,-0.2947
2025/11/18 13:18:00,ETH,Close Short,3018.8,0.2274,686.4751200000001,0.296557,-4.594417
2025/11/18 13:33:04,ETH,Open Long,3018.2,0.2178,657.3639599999999,0.283981,-0.283981
2025/11/18 13:42:02,ETH,Close Long,3008.9,0.2178,655.33842,0.283106,-2.308646
2025/11/18 13:45:03,XRP,Open Short,2.1581,63,135.96030000000002,0.058734,-0.058734
2025/11/18 14:06:04,ETH,Open Short,3009.7,0.169,508.6393,0.219732,-0.219732
2025/11/18 14:27:06,XRP,Close Short,2.1603,63,136.0989,0.058794,-0.19739400000000001
2025/11/18 14:36:02,ADA,Close Short,0.4614,426,196.5564,0.084912,2.880048
2025/11/18 15:34:12,ETH,Close Short,3020.6814201183,0.169,510.4951599999928,0.220531,-2.076391
2025/11/18 15:36:05,ETH,Open Long,3027.8,0.2791,845.0589800000001,0.365065,-0.365065
2025/11/18 15:39:02,ETH,Close Long,3030.4,0.2791,845.7846400000001,0.365378,0.360282
2025/11/18 15:45:07,ETH,Open Short,3028.2,0.2797,846.98754,0.365898,-0.365898
2025/11/18 16:01:58,ETH,Close Short,3035.3,0.2797,848.9734100000001,0.366756,-2.352626
2025/11/18 16:06:01,HYPE,Open Long,40.465,4.94,199.89710000000002,0.086355,-0.086355
2025/11/18 16:18:11,HYPE,Close Long,41.131,4.94,203.18714000000003,0.087776,3.202264
2025/11/18 16:33:04,ETH,Open Short,3043.2,0.2789,848.7484799999999,0.366659,-0.366659
2025/11/18 16:54:13,DOGE,Open Short,0.15705,1,0.15705,0.000067,-0.000067
2025/11/18 16:57:08,ETH,Close Short,3064,0.2789,854.5495999999999,0.369165,-6.170285
2025/11/18 17:06:09,HYPE,Open Short,40.9,3.2,130.88,0.05654,-0.05654
2025/11/18 17:21:19,SOL,Open Short,137.08,0.95,130.226,0.056257,-0.056257
2025/11/18 17:24:18,HYPE,Close Short,40.971,3.2,131.1072,0.056638,-0.28383800000000003
2025/11/18 17:24:21,ETH,Open Short,3041.6,0.225,684.36,0.295643,-0.295643
2025/11/18 17:36:27,DOGE,Close Short,0.15666,1,0.15666,0.000067,0.000323
2025/11/18 20:42:11,SOL,Close Short,138.49,0.95,131.56550000000001,0.056836,-1.3963359999999998
2025/11/18 20:45:06,ETH,Close Short,3066.6853777778,0.225,690.0042100000051,0.29808,-5.94229
2025/11/18 20:48:10,ETH,Open Short,3062.1,0.2534,775.93614,0.335204,-0.335204
2025/11/18 22:28:03,ETH,Close Short,3068.3317679558,0.2534,777.5152699999998,0.335885,-1.915015
2025/11/18 22:30:02,HYPE,Open Short,39.717,3.07,121.93118999999999,0.052674,-0.052674
2025/11/18 22:33:06,ETH,Open Short,3081.3,0.2088,643.37544,0.277938,-0.277938
2025/11/18 22:39:04,ETH,Close Short,3079.3,0.2088,642.95784,0.277757,0.13984300000000005
2025/11/18 23:12:00,HYPE,Close Short,38.576,3.07,118.42832,0.05116,3.4517100000000003
2025/11/18 23:21:03,ADA,Open Short,0.47189,498,235.00122,0.10152,-0.10152
2025/11/18 23:39:07,SOL,Open Long,141.18,0.88,124.23840000000001,0.05367,-0.05367
2025/11/18 23:39:12,ETH,Open Long,3111.4,0.1356,421.90584,0.182263,-0.182263
2025/11/18 23:42:04,ADA,Close Short,0.47528,498,236.68944,0.102249,-1.790469
2025/11/19 00:06:01,SOL,Close Long,138.86,0.88,122.19680000000001,0.052789,-2.094389
2025/11/19 00:15:05,ETH,Close Long,3123.5,0.1356,423.5466,0.182972,1.457788
2025/11/19 00:24:05,HYPE,Open Long,39.436,3.12,123.04032000000001,0.053153,-0.053153
2025/11/19 00:33:14,BNB,Open Short,937.21,0.245,229.61645000000001,0.099194,-0.099194
2025/11/19 00:39:09,HYPE,Close Long,39.115,3.12,122.03880000000001,0.05272,-1.05424
2025/11/19 01:15:06,ETH,Open Short,3141,0.1692,531.4572,0.229589,-0.229589
2025/11/19 01:20:59,ETH,Close Short,3151,0.1692,533.1492,0.23032,-1.92232
2025/11/19 02:03:04,BNB,Close Short,934.57,0.245,228.96965,0.098914,0.5478860000000001
2025/11/19 02:05:59,BNB,Open Long,936.11,0.241,225.60251,0.09746,-0.09746
2025/11/19 02:57:03,ETH,Open Long,3163.4,0.1668,527.65512,0.227947,-0.227947
2025/11/19 03:21:03,BNB,Close Long,937.9,0.241,226.0339,0.097646,0.333744
2025/11/19 03:38:56,ETH,Close Long,3152.8,0.1668,525.8870400000001,0.227183,-1.995263
2025/11/19 03:45:02,ETH,Open Long,3147.7,0.2362,743.4867399999999,0.321186,-0.321186
2025/11/19 03:50:55,ETH,Close Long,3144,0.2362,742.6128,0.320808,-1.1947480000000001
2025/11/19 03:54:01,ETH,Open Short,3142.9,0.2342,736.06718,0.317981,-0.317981
2025/11/19 05:35:58,ETH,Close Short,3110.6,0.2342,728.50252,0.314713,7.249947
2025/11/19 05:38:58,ETH,Open Short,3109.9,0.0743,231.06557,0.09982,-0.09982
2025/11/19 06:32:58,ADA,Open Short,0.47893,255,122.12715,0.052758,-0.052758
2025/11/19 06:36:00,SOL,Open Short,141.69,0.86,121.8534,0.05264,-0.05264
2025/11/19 07:30:01,ADA,Close Short,0.4746,255,121.02300000000001,0.052281,1.051869
2025/11/19 07:59:57,ETH,Close Short,3124.8,0.0743,232.17264000000003,0.100298,-1.207368
2025/11/19 08:00:03,BNB,Open Short,932.97,0.249,232.30953,0.100357,-0.100357
2025/11/19 08:06:02,ETH,Open Short,3105.3,0.1337,415.17861000000005,0.179357,-0.179357
2025/11/19 08:53:59,SOL,Close Short,141.37,0.86,121.5782,0.052521,0.22267900000000002
2025/11/19 09:15:00,SOL,Open Short,140.23,0.87,122.00009999999999,0.052704,-0.052704
2025/11/19 09:21:39,SOL,Close Short,141.53,0.87,123.1311,0.053191,-1.184191
2025/11/19 09:35:59,SOL,Open Short,140.62,0.82,115.30839999999999,0.049813,-0.049813
2025/11/19 09:45:02,BNB,Close Short,935.89,0.249,233.03661,0.100671,-0.8277509999999999
2025/11/19 09:53:56,ETH,Close Short,3105.6,0.1337,415.21872,0.179374,-0.219484
2025/11/19 10:42:04,BNB,Open Long,939.88,0.159,149.44092,0.064558,-0.064558
2025/11/19 11:00:38,ETH,Open Long,3112.4,0.1583,492.69292,0.212843,-0.212843
2025/11/19 11:03:04,SOL,Close Short,142.16,0.82,116.57119999999999,0.050358,-1.3131579999999998
2025/11/19 11:14:56,ETH,Close Long,3107.7,0.1583,491.94890999999996,0.212521,-0.9565309999999999
2025/11/19 11:29:55,BNB,Close Long,934.65,0.159,148.60935,0.064199,-0.895769
2025/11/19 11:32:56,ETH,Open Long,3087.8,0.2396,739.8368800000001,0.319609,-0.319609
2025/11/19 11:38:55,ETH,Close Long,3075.4,0.2396,736.86584,0.318326,-3.289366
2025/11/19 11:41:57,ETH,Open Short,3079.1,0.2345,722.04895,0.311925,-0.311925
2025/11/19 13:38:55,ETH,Close Short,3005.7,0.2345,704.83665,0.304489,16.907811
2025/11/19 13:41:56,ETH,Open Short,2997.1,0.2679,802.92309,0.346862,-0.346862
2025/11/19 14:00:08,ETH,Close Short,3015.2,0.2679,807.7720800000001,0.348957,-5.197947
2025/11/19 14:18:08,ETH,Open Short,3030.8,0.2565,777.4002,0.335836,-0.335836
