time,coin,dir,px,sz,ntl,fee,closedPnl
2025/11/18 10:26:05,ETH,Open Short,3027.1,0.0587,177.69077000000001,0.076762,-0.076762
2025/11/18 10:26:11,ETH,Close Short,3025.9148211244,0.0587,177.6212000000023,0.076732,-0.007161999999999988
2025/11/18 10:34:24,ETH,Open Short,3038.1,0.1941,589.69521,0.254748,-0.254748
2025/11/18 10:34:27,ETH,Close Short,3038.2,0.1941,589.71462,0.254756,-0.27416599999999997
2025/11/18 10:40:26,BTC,Open Short,91299,0.00196,178.94603999999998,0.077304,-0.077304
2025/11/18 10:40:28,BTC,Close Short,91294,0.00196,178.93624,0.0773,-0.06749999999999999
2025/11/18 10:43:28,BTC,Open Short,91364,0.01077,983.99028,0.425083,-0.425083
2025/11/18 10:58:07,BTC,Close Short,91001,0.01077,980.08077,0.423394,3.486116
2025/11/18 11:01:24,ETH,Open Short,2974.3,0.0593,176.37599,0.076194,-0.076194
2025/11/18 11:01:27,ETH,Close Short,2974.1,0.0593,176.36413,0.076189,-0.06432900000000001
2025/11/18 11:19:31,ETH,Open Short,2983.6,0.3263,973.5486799999999,0.420573,-0.420573
2025/11/18 11:19:34,ETH,Close Short,2983.3,0.3263,973.45079,0.42053,-0.32264000000000004
2025/11/18 11:40:31,BTC,Open Short,90742,0.01087,986.3655399999999,0.426109,-0.426109
2025/11/18 11:40:35,BTC,Close Short,90762,0.01087,986.5829399999999,0.426203,-0.643603
2025/11/18 11:43:30,BTC,Open Short,90617,0.01082,980.4759399999999,0.423565,-0.423565
2025/11/18 11:43:34,BTC,Close Short,90616,0.01082,980.46512,0.42356,-0.41274
2025/11/18 11:49:24,XRP,Open Short,2.1755,98,213.199,0.092101,-0.092101
2025/11/18 11:49:26,XRP,Close Short,2.1733,98,212.9834,0.092008,0.12359200000000001
2025/11/18 11:52:35,SOL,Open Short,134.82,1.67,225.14939999999999,0.097264,-0.097264
2025/11/18 11:52:39,SOL,Close Short,134.9086227545,1.67,225.29740000001496,0.097327,-0.245327
2025/11/18 12:01:25,XRP,Open Short,2.1659349398,83,179.77260000340002,0.077661,-0.077661
2025/11/18 12:01:29,XRP,Close Short,2.1666819277,83,179.8345999991,0.077688,-0.139766
2025/11/18 12:16:25,XRP,Open Short,2.1512,89,191.4568,0.082709,-0.082709
2025/11/18 12:17:28,XRP,Close Short,2.1494,89,191.2966,0.08264,0.07756
2025/11/18 12:19:22,BTC,Open Short,89997,0.01077,969.26769,0.418723,-0.418723
2025/11/18 12:19:25,BTC,Close Short,89999,0.01077,969.28923,0.418732,-0.440272
2025/11/18 12:25:20,ETH,Open Short,2989.2,0.0584,174.56928,0.075413,-0.075413
2025/11/18 12:25:23,ETH,Close Short,2991.2,0.0584,174.68608,0.075464,-0.192264
2025/11/18 12:31:16,ETH,Open Short,2982,0.0584,174.1488,0.075232,-0.075232
2025/11/18 12:31:20,ETH,Close Short,2982.7,0.0584,174.18967999999998,0.075249,-0.116129
2025/11/18 12:52:26,BTC,Open Short,89600,0.01069,957.824,0.413779,-0.413779
2025/11/18 12:52:29,BTC,Close Short,89616,0.01069,957.99504,0.413853,-0.584893
2025/11/18 12:58:19,ETH,Open Short,3007.3,0.0581,174.72413,0.075479,-0.075479
2025/11/18 12:58:23,ETH,Close Short,3006.7,0.0581,174.68927,0.075465,-0.040605
2025/11/18 13:01:25,BTC,Open Short,90087,0.00426,383.77062,0.165788,-0.165788
2025/11/18 13:01:29,BTC,Close Short,90071,0.00426,383.70246,0.165759,-0.09759899999999999
2025/11/18 13:10:30,SOL,Open Short,135.43,2.47,334.51210000000003,0.144509,-0.144509
2025/11/18 13:10:35,SOL,Close Short,135.51,2.47,334.7097,0.144594,-0.342194
2025/11/18 13:37:25,ETH,Open Short,3019.7,0.1249,377.16053,0.162933,-0.162933
2025/11/18 13:37:27,ETH,Close Short,3020.2,0.1249,377.22297999999995,0.16296,-0.22541
2025/11/18 13:40:28,XRP,Open Short,2.1591,118,254.7738,0.110062,-0.110062
2025/11/18 13:40:30,XRP,Close Short,2.1576,118,254.5968,0.109985,0.06701499999999999
2025/11/18 13:55:22,BTC,Open Short,90174,0.0024,216.4176,0.093492,-0.093492
2025/11/18 13:55:23,BTC,Close Short,90175,0.0024,216.42,0.093493,-0.095893
2025/11/18 13:58:25,XRP,Open Short,2.1612,82,177.2184,0.076558,-0.076558
2025/11/18 13:58:27,XRP,Close Short,2.1613,82,177.22660000000002,0.076561,-0.084761
2025/11/18 14:01:26,ETH,Open Short,3008.7,0.0575,173.00025,0.074736,-0.074736
2025/11/18 14:01:28,ETH,Close Short,3008.9,0.0575,173.01175,0.074741,-0.086241
2025/11/18 14:04:22,BTC,Open Short,90016,0.01057,951.46912,0.411032,-0.411032
2025/11/18 14:04:26,BTC,Close Short,90013,0.01057,951.43741,0.41102,-0.37931
2025/11/18 14:10:27,BTC,Open Short,90056,0.01054,949.19024,0.41005,-0.41005
2025/11/18 14:10:29,BTC,Close Short,90057,0.01054,949.2007800000001,0.410054,-0.42059399999999997
2025/11/18 14:19:33,BTC,Open Short,90177,0.00191,172.23807,0.074406,-0.074406
2025/11/18 14:19:37,BTC,Close Short,90160,0.00191,172.2056,0.074392,-0.041922
2025/11/18 14:22:29,BTC,Open Short,90083,0.01049,944.9706699999999,0.408227,-0.408227
2025/11/18 14:22:33,BTC,Close Short,90074,0.01049,944.8762599999999,0.408186,-0.313776
2025/11/18 14:37:23,ETH,Open Short,2986.9,0.0625,186.68125,0.080646,-0.080646
2025/11/18 14:37:25,ETH,Close Short,2985.1,0.0625,186.56875,0.080597,0.031903
2025/11/18 14:43:35,XRP,Open Short,2.1435148148,81,173.6246999988,0.075005,-0.075005
2025/11/18 14:43:37,XRP,Close Short,2.1429,81,173.5749,0.074984,-0.025249999999999995
2025/11/18 14:46:45,BTC,Open Short,89635.9645933014,0.01045,936.6958299999995,0.404651,-0.404651
2025/11/18 14:46:48,BTC,Close Short,89644,0.01045,936.7797999999999,0.404688,-0.489333
2025/11/18 14:49:29,ETH,Open Short,2985.3,0.1062,317.03886,0.13696,-0.13696
2025/11/18 14:49:32,ETH,Close Short,2985.4,0.1062,317.04948,0.136965,-0.147585
2025/11/18 14:55:28,ETH,Open Short,3000.6,0.1868,560.51208,0.242141,-0.242141
2025/11/18 14:55:33,ETH,Close Short,2999.5,0.1868,560.3066,0.242052,-0.03657199999999999
2025/11/18 15:01:23,SOL,Open Short,135.15,1.28,172.99200000000002,0.074731,-0.074731
2025/11/18 15:01:27,SOL,Close Short,135.17,1.28,173.0176,0.074743,-0.100343
2025/11/18 15:22:31,BTC,Open Short,89873,0.01038,932.88174,0.403004,-0.403004
2025/11/18 15:22:33,BTC,Close Short,89877,0.01038,932.92326,0.403022,-0.444542
2025/11/18 15:37:26,BTC,Open Short,90414,0.01033,933.97662,0.403477,-0.403477
2025/11/18 15:37:30,BTC,Close Short,90391,0.01033,933.7390300000001,0.403375,-0.165785
2025/11/18 15:43:30,ETH,Open Short,3029.8,0.1852,561.11896,0.242403,-0.242403
2025/11/18 15:43:34,ETH,Close Short,3030,0.1852,561.1560000000001,0.242419,-0.279459
2025/11/18 16:07:31,BTC,Open Short,90699,0.01029,933.29271,0.403182,-0.403182
2025/11/18 16:07:35,BTC,Close Short,90708.4392614189,0.01029,933.3898400000005,0.40322,-0.5003500000000001
2025/11/18 16:10:26,XRP,Open Short,2.1749,79,171.8171,0.074224,-0.074224
2025/11/18 16:13:18,XRP,Close Short,2.1772,79,171.9988,0.074303,-0.256003
2025/11/18 16:31:30,BTC,Open Short,90999,0.00186,169.25814,0.073119,-0.073119
2025/11/18 16:31:33,BTC,Close Short,91000,0.00186,169.26000000000002,0.07312,-0.07498
2025/11/18 16:55:35,XRP,Open Short,2.1901,79,173.01790000000003,0.074742,-0.074742
2025/11/18 17:04:26,XRP,Close Short,2.188,79,172.852,0.074672,0.09122799999999999
2025/11/18 17:07:33,BTC,Open Short,91041,0.00186,169.33626,0.073153,-0.073153
2025/11/18 17:07:36,BTC,Close Short,91039,0.00186,169.33254000000002,0.073151,-0.06943099999999999
2025/11/18 17:31:34,XRP,Open Short,2.1746,79,171.7934,0.074214,-0.074214
2025/11/18 17:37:54,XRP,Close Short,2.172,79,171.58800000000002,0.074126,0.131274
2025/11/18 17:55:30,BTC,Open Short,91252,0.01022,932.5954399999999,0.402881,-0.402881
2025/11/18 17:58:29,XRP,Open Short,2.1835,39,85.1565,0.036787,-0.036787
2025/11/18 18:37:22,XRP,Close Short,2.1921,39,85.4919,0.036932,-0.372332
2025/11/18 18:43:22,BTC,Close Short,91530,0.01022,935.4366,0.404108,-3.245268
2025/11/18 18:49:23,BNB,Open Long,919.46,0.186,171.01956,0.07388,-0.07388
2025/11/18 18:49:27,BNB,Close Long,919.29,0.186,170.98793999999998,0.073866,-0.105486
2025/11/18 18:58:27,ETH,Open Short,3065.8,0.1799,551.53742,0.238264,-0.238264
2025/11/18 18:58:30,ETH,Close Short,3065.9,0.1799,551.55541,0.238271,-0.256261
2025/11/18 19:10:29,ETH,Open Short,3067.7,0.1797,551.26569,0.238146,-0.238146
2025/11/18 19:10:34,ETH,Close Short,3067.5,0.1797,551.22975,0.238131,-0.202191
2025/11/18 19:13:26,BTC,Open Short,91480,0.00998,912.9703999999999,0.394403,-0.394403
2025/11/18 19:19:24,BTC,Close Short,91297,0.00998,911.14406,0.393614,1.4327260000000002
2025/11/18 19:28:27,ETH,Open Short,3063.8,0.3001,919.44638,0.3972,-0.3972
2025/11/18 19:28:32,ETH,Close Short,3062.1,0.3001,918.93621,0.39698,0.11319000000000001
2025/11/18 19:34:27,ETH,Open Short,3059.5,0.1021,312.37495,0.134945,-0.134945
2025/11/18 19:34:29,ETH,Close Short,3059.6,0.1021,312.38516,0.13495,-0.14515999999999998
2025/11/18 20:01:26,BTC,Open Long,91513,0.004,366.052,0.158134,-0.158134
2025/11/18 20:01:28,BTC,Close Long,91512,0.004,366.048,0.158132,-0.162132
2025/11/18 20:04:27,BTC,Open Short,91366.8578578579,0.00999,912.7549100000006,0.394302,-0.394302
2025/11/18 20:25:33,BTC,Close Short,91297,0.00999,912.05703,0.394008,0.30329399999999995
2025/11/18 20:37:26,BNB,Open Short,916.22,0.185,169.5007,0.073224,-0.073224
2025/11/18 20:40:23,BNB,Close Short,917.54,0.185,169.7449,0.073329,-0.317529
2025/11/18 20:46:36,BTC,Open Short,91733,0.00997,914.57801,0.395097,-0.395097
2025/11/18 20:55:23,BTC,Close Short,91528,0.00997,912.5341599999999,0.394214,1.6496359999999999
2025/11/18 20:58:36,BTC,Open Short,91449,0.01003,917.23347,0.396244,-0.396244
2025/11/18 20:58:39,BTC,Close Short,91450,0.01003,917.2435,0.396249,-0.406279
2025/11/18 20:58:42,ETH,Open Short,3046.333188937,0.3001,914.2045899999937,0.394936,-0.394936
2025/11/18 20:58:46,ETH,Close Short,3046.6912029324,0.3001,914.3120300000131,0.394981,-0.503378
2025/11/18 21:01:24,XRP,Open Short,2.1833,111,242.3463,0.104693,-0.104693
2025/11/18 21:07:03,XRP,Close Short,2.1799,111,241.9689,0.10453,0.27287
2025/11/18 21:13:37,BTC,Open Short,91529,0.00996,911.62884,0.393823,-0.393823
2025/11/18 21:37:32,BTC,Close Short,91001,0.00996,906.36996,0.391551,4.867329000000001
2025/11/18 21:46:17,BTC,Open Short,91329,0.00185,168.95865,0.07299,-0.07299
2025/11/18 21:46:19,BTC,Close Short,91318,0.00185,168.9383,0.072981,-0.052631000000000004
2025/11/18 21:52:26,XRP,Open Short,2.168,79,171.27200000000002,0.073989,-0.073989
2025/11/18 21:52:31,XRP,Close Short,2.1689,79,171.3431,0.07402,-0.14512
2025/11/18 22:01:26,XRP,Open Short,2.1704658228,79,171.46680000120003,0.074073,-0.074073
2025/11/18 22:01:28,XRP,Close Short,2.1704,79,171.4616,0.074071,-0.068936
2025/11/18 22:04:23,BTC,Open Short,91409,0.00608,555.7667200000001,0.240091,-0.240091
2025/11/18 22:04:25,BTC,Close Short,91413,0.00608,555.7910400000001,0.240101,-0.264421
2025/11/18 22:07:25,ETH,Open Short,3040.1,0.0606,184.23006,0.079587,-0.079587
2025/11/18 22:07:29,ETH,Close Short,3040.2,0.0606,184.23612,0.07959,-0.08564999999999999
2025/11/18 22:16:24,SOL,Open Short,138.2,2.34,323.388,0.139703,-0.139703
2025/11/18 22:25:27,ETH,Open Long,3055.885745614,0.0912,278.6967799999968,0.120396,-0.120396
2025/11/18 22:25:29,ETH,Close Long,3055.3,0.0912,278.64336000000003,0.120373,-0.173269
2025/11/18 22:28:22,BNB,Open Short,919.69,0.186,171.06234,0.073898,-0.073898
2025/11/18 22:28:26,BNB,Close Short,919.6,0.186,171.0456,0.073891,-0.057150999999999993
2025/11/18 22:34:24,XRP,Open Short,2.189,77,168.553,0.072814,-0.072814
2025/11/18 22:43:21,SOL,Close Short,138.74,2.34,324.6516,0.140249,-1.4038490000000001
2025/11/18 22:49:17,XRP,Close Short,2.1891,77,168.5607,0.072818,-0.08051799999999999
2025/11/18 23:04:28,ETH,Open Short,3038.1862145636,0.1799,546.5696999999917,0.236117,-0.236117
2025/11/18 23:04:31,ETH,Close Short,3037.6,0.1799,546.46424,0.236072,-0.13173
2025/11/18 23:10:22,ETH,Open Short,3084.4,0.2992,922.8524800000001,0.398672,-0.398672
2025/11/18 23:11:11,ETH,Close Short,3080,0.2992,921.5360000000001,0.398103,0.9183770000000001
2025/11/18 23:16:21,BTC,Open Short,92042,0.01002,922.2608399999999,0.398416,-0.398416
2025/11/18 23:25:22,BTC,Close Short,92718,0.01002,929.03436,0.401342,-7.174862
2025/11/18 23:28:23,BTC,Open Short,92788,0.00967,897.25996,0.387616,-0.387616
2025/11/18 23:46:25,BTC,Close Short,92802,0.00967,897.39534,0.387674,-0.523054
2025/11/18 23:52:25,ETH,Open Short,3111.7,0.0525,163.36425,0.070573,-0.070573
2025/11/18 23:58:21,ETH,Close Short,3110.2,0.0525,163.28549999999998,0.070539,0.008210999999999996
2025/11/19 00:07:52,BTC,Open Short,92975,0.00963,895.34925,0.38679,-0.38679
2025/11/19 00:13:28,BTC,Close Short,93099,0.00963,896.54337,0.387306,-1.581426
2025/11/19 00:28:32,ETH,Open Short,3161,0.1713,541.4793000000001,0.233919,-0.233919
2025/11/19 00:31:25,ETH,Close Short,3162.3,0.1713,541.70199,0.234015,-0.456705
2025/11/19 00:34:40,SOL,Open Short,141.4111864407,1.18,166.865200000026,0.072085,-0.072085
2025/11/19 00:37:37,XRP,Open Short,2.2352,119,265.98879999999997,0.114907,-0.114907
2025/11/19 00:40:21,XRP,Close Short,2.2281,119,265.1439,0.114542,0.730358
2025/11/19 00:43:20,SOL,Close Short,140.61,1.18,165.9198,0.071677,0.873621
2025/11/19 00:58:27,BTC,Open Short,93521,0.00957,894.99597,0.386638,-0.386638
2025/11/19 01:19:16,BTC,Close Short,93426,0.00957,894.08682,0.386245,0.522905
2025/11/19 01:22:21,ETH,Open Short,3150,0.1717,540.855,0.233649,-0.233649
2025/11/19 01:40:18,ETH,Close Short,3135.7729761211,0.1717,538.4122199999928,0.232593,2.210187
2025/11/19 01:43:22,BTC,Open Short,93357,0.00967,902.76219,0.389993,-0.389993
2025/11/19 02:07:24,XRP,Open Short,2.2272,30,66.816,0.028864,-0.028864
2025/11/19 02:19:13,BTC,Close Short,93596,0.00967,905.07332,0.390991,-2.702121
2025/11/19 02:19:15,XRP,Close Short,2.2304,30,66.91199999999999,0.028905,-0.124905
2025/11/19 02:31:19,BTC,Open Short,93229.8786127168,0.00173,161.28769000000005,0.069671,-0.069671
2025/11/19 02:31:23,BTC,Close Short,93207,0.00173,161.24811,0.069659,-0.030215
2025/11/19 02:49:20,ETH,Open Short,3160.9,0.0518,163.73462,0.070732,-0.070732
2025/11/19 02:58:16,ETH,Close Short,3160.4,0.0518,163.70872,0.070722,-0.044821999999999994
2025/11/19 03:01:19,BTC,Open Short,93374,0.00522,487.41228,0.210562,-0.210562
2025/11/19 03:04:22,BTC,Close Short,93259,0.00522,486.81198,0.210302,0.38999799999999996
2025/11/19 03:04:26,ETH,Open Short,3158.1,0.0518,163.58957999999998,0.07067,-0.07067
2025/11/19 03:04:31,XRP,Open Short,2.234,74,165.316,0.071416,-0.071416
2025/11/19 03:13:15,XRP,Close Short,2.2379,74,165.60459999999998,0.071541,-0.36014100000000004
2025/11/19 03:28:23,BNB,Open Long,937.57,0.176,165.01232,0.071285,-0.071285
2025/11/19 03:46:23,ETH,Close Short,3147.1,0.0518,163.01978,0.070424,0.499376
2025/11/19 03:52:14,BNB,Close Long,935.07,0.176,164.57232,0.071095,-0.511095
2025/11/19 04:01:24,BTC,Open Short,93222.4183350896,0.00949,884.6807500000003,0.382178,-0.382178
2025/11/19 04:25:20,BTC,Close Short,93125,0.00949,883.75625,0.381782,0.5425439999999999
2025/11/19 04:43:21,BTC,Open Short,92887,0.0095,882.4265,0.381208,-0.381208
2025/11/19 04:49:17,BTC,Close Short,92715,0.0095,880.7925,0.380502,1.253498
2025/11/19 04:55:20,ETH,Open Short,3136.3,0.1711,536.62093,0.23182,-0.23182
2025/11/19 05:01:20,DOGE,Open Short,0.16083,517,83.14911000000001,0.03592,-0.03592
2025/11/19 05:07:19,DOGE,Close Short,0.16138,517,83.43346,0.036043,-0.320393
2025/11/19 05:07:22,ETH,Close Short,3118.1,0.1711,533.50691,0.230474,2.883546
2025/11/19 05:19:14,ETH,Open Short,3126.9,0.0525,164.16225,0.070918,-0.070918
2025/11/19 05:28:13,ETH,Close Short,3128.4,0.0525,164.24099999999999,0.070952,-0.149702
2025/11/19 05:31:17,ETH,Open Short,3125.3,0.2882,900.7114600000001,0.389107,-0.389107
2025/11/19 05:34:19,ETH,Close Short,3107.9,0.2882,895.6967800000001,0.386941,4.627739
2025/11/19 05:40:19,BTC,Open Short,92670,0.00983,910.9461,0.393528,-0.393528
2025/11/19 05:55:17,BTC,Close Short,92466,0.00983,908.94078,0.392662,1.6126580000000001
2025/11/19 06:10:20,BNB,Open Short,932.69,0.183,170.68227000000002,0.073734,-0.073734
2025/11/19 06:13:21,XRP,Open Short,2.2227,76,168.92520000000002,0.072975,-0.072975
2025/11/19 06:19:14,XRP,Close Short,2.229,76,169.404,0.073182,-0.551982
2025/11/19 06:25:14,BNB,Close Short,934.33,0.183,170.98239,0.073864,-0.373984
2025/11/19 06:34:17,XRP,Open Short,2.234,76,169.784,0.073346,-0.073346
2025/11/19 06:40:13,XRP,Close Short,2.229,76,169.404,0.073182,0.30681800000000004
2025/11/19 06:49:19,BTC,Open Long,93122,0.00179,166.68838,0.072009,-0.072009
2025/11/19 06:49:23,BTC,Close Long,93130,0.00179,166.7027,0.072015,-0.057694999999999996
2025/11/19 06:55:17,SOL,Open Short,141.35,1.22,172.447,0.074497,-0.074497
2025/11/19 06:58:20,ETH,Open Short,3125.5,0.1002,313.1751,0.135291,-0.135291
2025/11/19 07:13:19,BNB,Open Short,932.19,0.155,144.48945,0.062419,-0.062419
2025/11/19 07:22:15,ETH,Close Short,3116.6,0.1002,312.28332,0.134906,0.756874
2025/11/19 07:25:16,BNB,Close Short,932.89,0.155,144.59795,0.062466,-0.170966
2025/11/19 07:25:19,BTC,Open Short,92759,0.00504,467.50536,0.201962,-0.201962
2025/11/19 07:46:15,BTC,Close Short,92903,0.00504,468.23112000000003,0.202275,-0.9280349999999999
2025/11/19 07:46:18,SOL,Close Short,140.92,1.22,171.92239999999998,0.07427,0.45032999999999995
2025/11/19 07:49:19,SOL,Open Short,140.5437288136,1.77,248.76240000007203,0.107462,-0.107462
2025/11/19 07:55:20,BNB,Open Short,932.35,0.182,169.6877,0.073305,-0.073305
2025/11/19 08:01:22,ADA,Open Short,0.47467,194,92.08597999999999,0.039781,-0.039781
2025/11/19 08:01:26,ADA,Close Short,0.47448,194,92.04912,0.039765,-0.002905000000000005
2025/11/19 08:04:13,BNB,Close Short,930.92,0.182,169.42744,0.073192,0.187068
2025/11/19 08:10:18,SOL,Close Short,139.95,1.77,247.71149999999997,0.107011,0.943838
2025/11/19 08:46:17,BTC,Open Short,92575.8564189189,0.00592,548.0490699999999,0.236753,-0.236753
2025/11/19 08:58:19,XRP,Open Short,2.2111,38,84.0218,0.036297,-0.036297
2025/11/19 09:19:17,XRP,Close Short,2.2055,38,83.809,0.036205,0.176595
2025/11/19 09:28:22,BTC,Close Short,92400,0.00592,547.008,0.236307,0.8044290000000001
2025/11/19 09:28:25,XRP,Open Short,2.2127,39,86.2953,0.037279,-0.037279
2025/11/19 09:37:20,XRP,Close Short,2.209,39,86.151,0.037217,0.10708300000000001
2025/11/19 09:46:20,ETH,Open Short,3106.4,0.1778,552.3179200000001,0.238601,-0.238601
2025/11/19 09:49:36,ETH,Close Short,3100.1,0.1778,551.1977800000001,0.238117,0.8820229999999999
2025/11/19 09:55:22,XRP,Open Short,2.2057,77,169.83890000000002,0.07337,-0.07337
2025/11/19 09:58:24,XRP,Close Short,2.2009,77,169.46929999999998,0.07321,0.29639
2025/11/19 09:58:27,BTC,Open Long,92250,0.0044,405.90000000000003,0.175348,-0.175348
2025/11/19 09:58:29,BTC,Close Long,92257,0.0044,405.93080000000003,0.175362,-0.144562
2025/11/19 10:04:34,BTC,Open Short,92406,0.00991,915.74346,0.395599,-0.395599
2025/11/19 10:16:20,BTC,Close Short,92818,0.00991,919.8263800000001,0.397364,-4.480283999999999
2025/11/19 10:19:19,ETH,Open Short,3118.4,0.099,308.7216,0.133367,-0.133367
2025/11/19 10:19:23,ETH,Close Short,3118.4,0.099,308.7216,0.133367,-0.133367
2025/11/19 10:31:26,BTC,Open Short,92599,0.00581,538.00019,0.232416,-0.232416
2025/11/19 10:31:29,BTC,Close Short,92584,0.00581,537.91304,0.232378,-0.145228
2025/11/19 10:52:20,ETH,Open Short,3119.3,0.0987,307.87491,0.133001,-0.133001
2025/11/19 10:55:18,BTC,Open Long,92807,0.00175,162.41225,0.070162,-0.070162
2025/11/19 10:55:21,BTC,Close Long,92783.4685714286,0.00175,162.37107000000006,0.070143,-0.111323
2025/11/19 11:01:30,ETH,Close Short,3115.4,0.0987,307.48998,0.132835,0.25209499999999996
2025/11/19 11:07:22,XRP,Open Short,2.2069,75,165.5175,0.071503,-0.071503
2025/11/19 11:19:17,XRP,Close Short,2.1986,75,164.89499999999998,0.071234,0.551266
2025/11/19 11:22:20,BTC,Open Long,92267,0.00969,894.0672300000001,0.386237,-0.386237
2025/11/19 11:22:22,BTC,Close Long,92266,0.00969,894.05754,0.386232,-0.395922
2025/11/19 11:25:17,BTC,Open Short,92311,0.00175,161.54425,0.069787,-0.069787
2025/11/19 12:01:19,BTC,Close Short,91868,0.00175,160.769,0.069452,0.705798
2025/11/19 12:10:27,BTC,Open Short,91832,0.00968,888.9337599999999,0.384019,-0.384019
2025/11/19 12:22:17,BTC,Close Short,91706,0.00968,887.71408,0.383492,0.8361880000000002
2025/11/19 12:28:16,ETH,Open Short,3072.6,0.0528,162.23328,0.070084,-0.070084
2025/11/19 12:28:19,ETH,Close Short,3072.7,0.0528,162.23855999999998,0.070087,-0.07536699999999999
2025/11/19 13:01:32,BNB,Open Short,926.11,0.18,166.6998,0.072014,-0.072014
2025/11/19 13:01:36,BNB,Close Short,926.12,0.18,166.70159999999998,0.072015,-0.07381499999999999
2025/11/19 13:10:21,BTC,Open Short,90926,0.0058,527.3707999999999,0.227824,-0.227824
2025/11/19 13:10:23,BTC,Close Short,90947,0.0058,527.4925999999999,0.227876,-0.349676
2025/11/19 13:13:17,XRP,Open Short,2.1601,75,162.0075,0.069987,-0.069987
2025/11/19 13:13:21,XRP,Close Short,2.1603,75,162.02249999999998,0.069993,-0.084993
2025/11/19 13:16:15,ETH,Open Short,3039.9,0.0525,159.59475,0.068944,-0.068944
2025/11/19 13:16:19,ETH,Close Short,3040.1,0.0525,159.60524999999998,0.068949,-0.07944899999999999
2025/11/19 13:19:18,XRP,Open Short,2.1585,107,230.95950000000002,0.099774,-0.099774
2025/11/19 13:22:13,XRP,Close Short,2.1571,107,230.80969999999996,0.099709,0.05009099999999998
2025/11/19 13:25:16,ETH,Open Short,3033.4,0.0525,159.2535,0.068797,-0.068797
2025/11/19 13:25:20,ETH,Close Short,3033.5,0.0525,159.25875,0.068799,-0.074049
2025/11/19 13:31:18,ETH,Open Short,3024,0.0984,297.5616,0.128546,-0.128546
2025/11/19 13:31:22,ETH,Close Short,3024.1,0.0984,297.57144,0.12855,-0.13838999999999999
2025/11/19 13:37:17,XRP,Open Short,2.1371,75,160.28250000000003,0.069242,-0.069242
2025/11/19 13:37:19,XRP,Close Short,2.1376,75,160.32,0.069258,-0.10675799999999999
2025/11/19 13:58:25,ETH,Open Short,3009.6,0.2879,866.4638399999999,0.374312,-0.374312
2025/11/19 13:58:29,ETH,Close Short,3009.3,0.2879,866.37747,0.374275,-0.287905
2025/11/19 14:04:24,ETH,Open Short,3015,0.0977,294.5655,0.127252,-0.127252
2025/11/19 14:04:28,ETH,Close Short,3016.7,0.0977,294.73159,0.127324,-0.29341399999999995
2025/11/19 14:07:21,BTC,Open Short,90379,0.00957,864.9270300000001,0.373648,-0.373648
2025/11/19 14:07:25,BTC,Close Short,90398,0.00957,865.10886,0.373727,-0.555557
2025/11/19 14:13:26,XRP,Open Short,2.145,89,190.905,0.08247,-0.08247
2025/11/19 14:13:29,XRP,Close Short,2.1454,89,190.9406,0.082485,-0.118085
2025/11/19 14:22:23,BTC,Open Short,90542,0.00952,861.9598400000001,0.372366,-0.372366
2025/11/19 14:22:29,BTC,Close Short,90571,0.00952,862.2359200000001,0.372485,-0.6485650000000001
2025/11/19 14:34:19,ETH,Open Short,3040.7,0.0515,156.59605,0.067649,-0.067649
2025/11/19 14:34:23,ETH,Close Short,3040.8,0.0515,156.6012,0.067651,-0.072801
2025/11/19 14:52:20,BTC,Open Long,91066,0.00189,172.11473999999998,0.074353,-0.074353
2025/11/19 14:52:23,BTC,Close Long,91052.1164021164,0.00189,172.08849999999998,0.074336,-0.100576
2025/11/19 14:55:33,BTC,Open Short,91059,0.00946,861.41814,0.372132,-0.372132
2025/11/19 14:57:06,BTC,Close Short,91000.976744186,0.00946,860.8692399999995,0.371895,0.17700500000000008
2025/11/19 14:58:20,ETH,Open Short,3041,0.0515,156.61149999999998,0.067656,-0.067656
2025/11/19 14:58:24,ETH,Close Short,3041.1,0.0515,156.61665,0.067658,-0.072808
2025/11/19 15:01:32,ETH,Open Short,3041.8,0.1696,515.88928,0.222863,-0.222863
2025/11/19 15:01:38,ETH,Close Short,3041.9,0.1696,515.90624,0.222871,-0.23983100000000002
2025/11/19 15:07:28,XRP,Open Short,2.1579,73,157.5267,0.068051,-0.068051
2025/11/19 15:10:21,XRP,Close Short,2.158,73,157.534,0.068054,-0.075354
2025/11/19 15:22:25,BTC,Open Short,91267,0.00942,859.73514,0.371405,-0.371405
